track_id,track_name,artist,genre,release_year,duration_ms,popularity,tempo,energy,danceability,loudness,valence,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature
TRACK_0670,Track_56949,Ariana Grande,country,2024,162461,17,169.27,0.2914,0.5045,-15.98,0.3552,0.1181,0.0125,0.0515,0.0018,0,0,4
TRACK_0671,Track_73353,Rihanna,indie,1990,353372,80,179.63,0.2593,0.7442,-6.34,0.8406,0.64,0.0081,0.1222,0.3362,10,0,4
TRACK_0672,Track_40258,Bruno Mars,folk,1996,298354,73,161.8,0.7594,0.5797,-0.38,0.7917,0.263,0.0254,0.0205,0.0428,5,0,4
TRACK_0673,Track_19453,Tame Impala,r&b,2001,166983,86,137.65,0.5639,0.8336,-1.97,0.4685,0.3551,0.3909,0.0007,0.0141,1,1,4
TRACK_0674,Track_94596,J. Cole,latin,2000,257215,42,144.98,0.3753,0.6681,-16.23,0.522,0.7218,0.2452,0.2737,0.0563,5,0,3
TRACK_0675,Track_84729,Maroon 5,r&b,2019,274550,97,80.22,0.5196,0.7789,-11.16,1.0,0.2206,0.061,0.059,0.1586,9,1,4
TRACK_0676,Track_55073,Harry Styles,hip-hop,2001,162678,77,140.77,0.5178,0.9204,-16.9,0.4393,0.0512,0.0661,0.0955,0.1478,7,1,4
TRACK_0677,Track_35790,OneRepublic,electronic,1998,267171,20,70.99,0.5638,0.5276,-2.37,0.6531,0.135,0.0122,0.0982,0.4547,11,0,4
TRACK_0678,Track_30132,Post Malone,electronic,2000,210260,19,191.87,0.6255,0.5827,-5.21,0.6858,0.269,0.0136,0.0885,0.0951,1,1,4
TRACK_0679,Track_82929,The 1975,jazz,2005,342100,18,123.55,0.2547,0.3738,-13.97,0.3017,0.8334,0.0727,0.1542,0.2488,11,1,4
TRACK_0680,Track_81976,Maroon 5,rock,2012,171847,39,141.42,0.7414,0.3977,-9.33,0.4189,0.1264,0.1361,0.0365,0.2962,9,1,4
TRACK_0681,Track_95963,Arctic Monkeys,r&b,1990,227326,25,191.12,0.4961,0.7862,-13.83,0.3343,0.2161,0.3055,0.1155,0.0513,10,1,3
TRACK_0682,Track_49126,Rihanna,blues,1994,273816,23,161.57,0.2234,0.4764,-17.74,0.0,0.7546,0.0782,0.0531,0.1401,9,1,3
TRACK_0683,Track_19180,Rihanna,r&b,1997,238151,26,137.82,0.5857,0.8216,-6.01,0.7416,0.29,0.0797,0.0119,0.1973,2,0,4
TRACK_0684,Track_60181,Rihanna,country,2016,246797,54,142.23,0.5673,0.6517,-18.29,0.8348,0.3366,0.0896,0.113,0.2845,1,1,3
TRACK_0685,Track_21903,Coldplay,blues,2010,205820,13,185.8,0.4958,0.378,-2.07,0.1082,0.66,0.1736,0.1567,0.0167,4,0,3
TRACK_0686,Track_45056,Maroon 5,latin,1990,314950,63,118.52,0.8055,0.4763,-14.98,0.3676,0.2248,0.058,0.0116,0.0632,10,1,3
TRACK_0687,Track_18232,SZA,r&b,2024,274031,18,185.09,0.4059,0.9823,-4.86,0.3942,0.3879,0.0605,0.1091,0.0297,1,1,4
TRACK_0688,Track_40530,Imagine Dragons,hip-hop,2022,338657,87,68.86,0.5956,0.6931,-17.37,0.6968,0.1092,0.2936,0.0804,0.0526,5,1,4
TRACK_0689,Track_66380,Tame Impala,folk,2024,161309,54,181.02,0.5887,0.5902,-13.81,0.3632,0.5588,0.1777,0.0013,0.0839,8,0,4
TRACK_0690,Track_94571,Michael Jackson,electronic,2018,306270,82,172.45,0.7932,0.5004,-8.76,0.4341,0.2313,0.2026,0.0867,0.0791,0,0,4
TRACK_0691,Track_45794,Glass Animals,jazz,2019,320452,12,113.05,0.2592,0.5166,-13.94,0.5113,0.9861,0.0922,0.1363,0.4785,9,0,4
TRACK_0692,Track_95401,Kendrick Lamar,rock,2016,180294,69,175.32,1.0,0.5343,-2.86,0.2539,0.1764,0.0804,0.0075,0.1037,3,0,4
TRACK_0693,Track_35241,Michael Jackson,rock,1995,292807,69,143.45,0.7241,0.3032,-18.21,0.6967,0.0728,0.0617,0.0075,0.5865,4,1,4
TRACK_0694,Track_41838,The Weeknd,country,2012,145968,55,108.24,0.7651,0.5528,-16.78,0.8534,0.2565,0.1242,0.2303,0.0007,10,1,4
TRACK_0695,Track_98290,Bad Bunny,jazz,1998,178866,47,155.08,0.5126,0.4115,-18.52,0.4182,0.7798,0.7407,0.0419,0.061,6,0,4
TRACK_0696,Track_11369,The Weeknd,soul,1997,341683,57,122.94,0.5905,0.4674,-3.26,0.201,0.1605,0.1274,0.5712,0.0609,3,1,3
TRACK_0697,Track_35158,Adele,jazz,1991,197241,20,171.0,0.2342,0.3053,-1.88,0.2597,0.6731,0.5539,0.0211,0.3836,1,1,4
TRACK_0698,Track_49554,Fleetwood Mac,hip-hop,2000,240145,33,83.06,0.5383,0.747,-11.4,0.733,0.2505,0.0508,0.1068,0.1087,6,0,4
TRACK_0699,Track_97236,Doja Cat,r&b,1996,297945,45,162.09,0.6088,0.5599,-2.51,0.5568,0.0,0.4188,0.1308,0.3422,5,0,4
TRACK_0700,Track_94957,Drake,soul,2009,282952,11,104.37,0.5854,0.7542,-10.65,0.4789,0.3125,0.0504,0.2608,0.0675,10,1,4
TRACK_0701,Track_88046,Radiohead,pop,2000,223273,81,120.66,0.7274,0.6387,-4.01,0.3505,0.1272,0.2018,0.0445,0.0731,6,1,4
TRACK_0702,Track_86943,Bon Iver,metal,2021,213895,47,78.32,0.9072,0.3423,-15.29,0.7384,0.0889,0.4044,0.157,0.2227,0,0,4
TRACK_0703,Track_14354,Fleetwood Mac,reggae,2000,156360,100,90.14,0.5376,0.5862,-3.78,0.876,0.7827,0.033,0.0192,0.2029,2,1,4
TRACK_0704,Track_70357,Queen,soul,2012,234484,35,188.59,0.4835,0.8123,-1.92,0.5581,0.1623,0.0255,0.0365,0.1737,2,1,4
TRACK_0705,Track_33314,OneRepublic,classical,2022,334446,23,91.75,0.1504,0.0533,-1.37,0.4523,0.6451,0.3586,0.1216,0.0035,3,1,4
TRACK_0706,Track_12685,Tyler the Creator,r&b,2016,230170,28,148.74,0.8138,0.6324,-18.56,0.4999,0.2685,0.3595,0.2532,0.0146,4,1,4
TRACK_0707,Track_22725,Adele,hip-hop,2018,155427,13,140.93,0.3661,0.8111,-0.84,0.4705,0.0218,0.1049,0.0069,0.1742,8,0,4
TRACK_0708,Track_87448,Lana Del Rey,country,1995,214242,77,86.75,0.4382,0.7708,-4.62,0.335,0.4043,0.0463,0.1166,0.0415,8,0,4
TRACK_0709,Track_67709,Fleetwood Mac,jazz,2018,268027,97,80.92,0.2926,0.0836,-9.8,0.1842,0.6645,0.0926,0.1848,0.4787,2,0,4
TRACK_0710,Track_83731,Lil Nas X,soul,2022,135829,77,60.51,0.4685,0.5705,-13.6,0.7647,0.7274,0.0822,0.0209,0.0401,10,1,4
TRACK_0711,Track_41922,Taylor Swift,latin,2005,285816,36,92.34,0.2264,0.6539,-3.96,0.2366,0.2838,0.2861,0.0528,0.0968,10,1,4
TRACK_0712,Track_75108,Giveon,r&b,2010,249251,100,187.52,0.5454,0.6846,-7.69,0.3248,0.1377,0.0796,0.2179,0.0089,3,1,4
TRACK_0713,Track_80602,Harry Styles,r&b,2006,192137,93,116.43,0.698,0.6393,-7.02,0.5722,0.1337,0.1796,0.0813,0.0696,9,0,4
TRACK_0714,Track_63277,Lil Nas X,r&b,2008,359819,85,167.28,0.6268,0.6939,-10.04,0.4962,0.0,0.0557,0.1337,0.3633,3,1,4
TRACK_0715,Track_36925,Post Malone,rock,2002,143576,57,79.11,0.7673,0.4687,-15.43,0.5263,0.2515,0.3212,0.0016,0.2515,2,0,4
TRACK_0716,Track_68070,Taylor Swift,metal,1994,304823,18,154.82,0.5381,0.2564,-5.95,0.0238,0.162,0.4685,0.0606,0.0919,3,1,4
TRACK_0717,Track_88642,Fleetwood Mac,classical,2006,352010,57,177.96,0.3701,0.4443,-12.76,0.3431,0.6433,0.162,0.0509,0.0399,1,1,4
TRACK_0718,Track_77306,Billie Eilish,folk,2005,160678,28,121.05,0.6212,0.3334,-5.03,0.5826,0.3893,0.264,0.118,0.0071,6,0,4
TRACK_0719,Track_48871,Michael Jackson,classical,2024,290692,12,120.12,0.3748,0.1727,-10.59,0.5884,0.6775,0.0257,0.0025,0.5284,7,0,4
TRACK_0720,Track_91678,Lil Nas X,pop,2018,227261,58,187.62,0.6256,0.6559,-13.09,0.8218,0.3659,0.1457,0.0032,0.0372,4,0,4
TRACK_0721,Track_79359,Frank Ocean,indie,1993,142330,65,134.7,0.7819,0.7217,-20.0,0.4638,0.3454,0.0414,0.0187,0.0519,8,1,3
TRACK_0722,Track_18346,Glass Animals,folk,2008,347778,47,181.19,0.7641,0.4538,-15.17,0.553,0.2341,0.0123,0.0353,0.2479,8,1,4
TRACK_0723,Track_60245,Beyoncé,country,1994,179337,94,144.53,0.5855,0.7492,-10.13,0.7549,0.7717,0.0061,0.3324,0.0871,6,1,3
TRACK_0724,Track_93639,Ariana Grande,electronic,1999,252644,13,142.15,0.7729,0.6397,-11.09,0.3244,0.2277,0.2713,0.0246,0.1072,2,1,4
TRACK_0725,Track_68213,Harry Styles,metal,2021,160697,61,150.45,1.0,0.5203,-16.99,0.7156,0.0508,0.4047,0.0386,0.2354,11,1,4
TRACK_0726,Track_94785,Bad Bunny,rock,2003,272441,70,127.73,0.9055,0.4446,-10.19,0.4598,0.1771,0.0191,0.1298,0.0511,11,0,3
TRACK_0727,Track_16712,Drake,blues,2012,236152,28,78.34,0.3547,0.4835,-7.98,0.5583,0.9132,0.0052,0.0551,0.0303,1,1,4
TRACK_0728,Track_44998,Kendrick Lamar,reggae,2003,259415,89,70.42,0.328,0.5008,-9.93,0.6362,0.4027,0.0302,0.0683,0.1826,11,1,4
TRACK_0729,Track_68037,Lizzo,indie,2024,287491,22,120.59,0.5897,0.7061,-10.32,0.7356,0.3349,0.1567,0.0015,0.191,11,0,4
TRACK_0730,Track_22966,Maroon 5,jazz,2007,356030,18,77.79,0.122,0.5222,-12.87,0.5204,0.7837,0.1347,0.1444,0.008,9,1,3
TRACK_0731,Track_41324,Phoebe Bridgers,blues,2017,193726,26,96.63,0.4114,0.3385,-18.66,0.5118,0.767,0.0043,0.0225,0.3839,0,1,4
TRACK_0732,Track_28273,The 1975,blues,1997,219437,14,86.78,0.593,0.2873,-9.66,0.5737,0.7247,0.358,0.1305,0.0123,6,1,4
TRACK_0733,Track_87118,OneRepublic,rock,1992,311178,31,117.4,0.866,0.715,-10.36,0.4686,0.2039,0.011,0.0261,0.0706,4,0,4
TRACK_0734,Track_49764,The 1975,rock,2003,348851,30,82.71,0.7915,0.4761,-10.27,0.3589,0.2994,0.2012,0.1613,0.1772,7,1,4
TRACK_0735,Track_67625,Maroon 5,rock,1996,282196,41,190.7,0.7189,0.505,-5.6,0.623,0.026,0.2103,0.0198,0.1053,6,1,4
TRACK_0736,Track_83087,Frank Ocean,hip-hop,1997,266835,36,175.19,0.85,0.8382,-9.63,0.6586,0.1521,0.0929,0.0302,0.1566,4,0,3
TRACK_0737,Track_32013,Olivia Rodrigo,country,2012,325527,18,159.56,0.7109,0.526,-18.96,0.6895,0.5405,0.2946,0.049,0.0548,6,1,4
TRACK_0738,Track_62916,Giveon,folk,2019,246707,50,164.96,0.3692,0.5657,-18.06,0.4648,0.7208,0.097,0.3832,0.2649,4,0,3
TRACK_0739,Track_23797,Giveon,soul,2020,264812,91,169.21,0.3474,0.5758,-4.58,0.4867,0.2635,0.0388,0.2043,0.1616,2,0,4
TRACK_0740,Track_22449,Bon Iver,r&b,2010,245853,71,128.1,0.6558,0.5412,-9.9,0.964,0.377,0.0291,0.134,0.1405,6,0,4
TRACK_0741,Track_53190,Billie Eilish,rock,2013,168476,55,132.58,0.836,0.3752,-17.75,0.3816,0.0049,0.4077,0.0162,0.0524,5,0,4
TRACK_0742,Track_93003,Glass Animals,pop,2009,140684,90,83.91,0.514,0.5854,-14.66,0.9348,0.1247,0.1067,0.0128,0.1703,7,0,4
TRACK_0743,Track_29471,Bad Bunny,indie,2011,223027,41,192.45,0.596,0.6931,-15.11,0.8386,0.7564,0.0212,0.0288,0.4058,2,1,4
TRACK_0744,Track_46563,Tyler the Creator,electronic,2004,332987,93,136.14,0.7005,0.747,-13.23,0.635,0.0791,0.0962,0.076,0.3656,5,0,3
TRACK_0745,Track_38625,Doja Cat,classical,2005,236372,55,99.83,0.234,0.6648,-19.06,0.2128,0.7631,0.1656,0.1589,0.032,4,0,4
TRACK_0746,Track_94629,Bruno Mars,electronic,2005,337162,88,186.55,0.7634,0.7884,-13.59,0.7269,0.1239,0.1206,0.0041,0.0081,8,1,4
TRACK_0747,Track_68947,Bruno Mars,jazz,2012,308236,98,153.79,0.2849,0.6383,-19.99,0.2992,0.6349,0.2459,0.0066,0.0383,4,1,4
TRACK_0748,Track_52615,Bon Iver,jazz,2015,337400,33,194.95,0.302,0.0192,-7.17,0.1987,0.5448,0.0036,0.045,0.3743,11,1,3
TRACK_0749,Track_78044,Beyoncé,folk,2022,137973,38,139.84,0.411,0.352,-18.93,0.6242,0.6309,0.0227,0.0779,0.0419,1,1,4
TRACK_0750,Track_73671,J. Cole,soul,2003,142106,44,177.94,0.5528,0.5997,-5.55,0.8639,0.2985,0.0122,0.009,0.1222,5,0,4
TRACK_0751,Track_94291,Bon Iver,jazz,1994,213179,87,78.07,0.3432,0.195,-11.39,0.1488,0.9586,0.0482,0.175,0.0075,5,0,4
TRACK_0752,Track_12650,Harry Styles,folk,2016,125238,99,64.37,0.8396,0.7581,-0.66,0.7525,0.3083,0.1122,0.0289,0.0811,0,0,4
TRACK_0753,Track_16940,Lana Del Rey,soul,2015,249434,44,121.98,0.2465,0.8441,-1.02,0.6584,0.1275,0.0424,0.0608,0.1185,10,1,4
TRACK_0754,Track_96111,Imagine Dragons,folk,2010,287486,72,163.34,0.692,0.3374,-16.22,0.3502,0.2357,0.1278,0.0194,0.356,1,0,4
TRACK_0755,Track_95058,Lil Nas X,reggae,2022,161644,99,66.97,0.8595,0.5852,-14.63,0.3638,0.3466,0.1593,0.061,0.519,1,0,4
TRACK_0756,Track_44153,Imagine Dragons,reggae,2006,218460,15,97.49,0.4774,0.6816,-10.9,0.5588,0.4425,0.0955,0.0981,0.5083,9,0,4
TRACK_0757,Track_49263,Frank Ocean,blues,2023,277138,95,83.58,0.3073,0.3641,-4.79,0.3684,1.0,0.6292,0.2332,0.0395,10,0,3
TRACK_0758,Track_91411,OneRepublic,metal,2007,276472,83,178.94,0.8379,0.5543,-10.4,0.0152,0.2913,0.0701,0.0544,0.1558,7,0,4
TRACK_0759,Track_35734,The Weeknd,reggae,2016,318410,66,73.93,0.3324,0.7955,-7.92,0.6433,0.5719,0.0193,0.0066,0.1349,5,0,4
TRACK_0760,Track_81328,Adele,folk,1994,229731,26,84.47,0.4819,0.6238,-0.26,0.5017,0.1625,0.1235,0.093,0.0709,1,0,3
TRACK_0761,Track_24165,Khalid,pop,2009,307146,47,173.44,0.6484,0.5491,-9.27,0.6569,0.1369,0.0489,0.0051,0.0319,6,0,4
TRACK_0762,Track_36943,The 1975,indie,2012,339299,60,156.69,0.8265,0.6773,-8.55,0.2459,0.2749,0.0778,0.0362,0.044,8,1,3
TRACK_0763,Track_93800,Arctic Monkeys,electronic,2005,281028,46,95.58,0.763,0.6064,-3.5,0.2252,0.0,0.0996,0.0627,0.0654,4,1,4
TRACK_0764,Track_54773,The 1975,hip-hop,2018,156642,60,118.21,0.5164,0.8428,-10.62,0.8645,0.064,0.0688,0.0085,0.0667,10,1,4
TRACK_0765,Track_50743,Rihanna,blues,1999,232117,83,87.08,0.5365,0.5642,-15.79,0.0612,0.6998,0.0035,0.1816,0.0426,5,1,4
TRACK_0766,Track_88482,Lana Del Rey,country,1991,153844,92,70.52,0.3593,0.4538,-17.32,0.6475,0.1892,0.1552,0.0332,0.2215,5,0,4
TRACK_0767,Track_81606,Doja Cat,metal,2023,123562,55,135.1,0.6382,0.5071,-11.26,0.5143,0.0183,0.0468,0.0741,0.3691,2,0,4
TRACK_0768,Track_31260,Kendrick Lamar,soul,1994,350729,85,95.99,0.8992,0.6343,-10.41,0.3576,0.3833,0.0687,0.1961,0.0827,7,1,4
TRACK_0769,Track_78225,The Weeknd,soul,2015,257422,94,145.98,0.4614,0.5109,-13.32,0.6556,0.6856,0.2555,0.0031,0.3683,4,1,3
TRACK_0770,Track_58285,Taylor Swift,soul,2015,295071,36,61.79,0.5589,0.519,-2.57,0.6672,0.448,0.0888,0.0336,0.0268,11,1,4
TRACK_0771,Track_77701,The 1975,pop,1999,177517,22,118.93,0.6989,0.4021,-0.77,0.4697,0.3506,0.1372,0.1318,0.0208,3,1,4
TRACK_0772,Track_26520,Michael Jackson,pop,2014,243810,16,70.97,0.5217,0.6252,-18.55,0.6919,0.2806,0.2849,0.0191,0.1989,1,1,4
TRACK_0773,Track_93493,Beyoncé,hip-hop,2014,340099,68,118.1,0.8378,0.7961,-13.46,0.5664,0.2966,0.14,0.2133,0.3264,11,1,4
TRACK_0774,Track_74187,Ed Sheeran,blues,2020,241766,36,93.49,0.3881,0.2454,-4.26,0.5892,0.665,0.0087,0.0369,0.1269,10,1,4
TRACK_0775,Track_42119,Tyler the Creator,indie,2003,250556,88,141.95,0.5922,0.7007,-9.05,0.6289,0.3484,0.1534,0.024,0.0159,3,0,4
TRACK_0776,Track_77615,Billie Eilish,classical,1999,217761,93,158.18,0.3062,0.3194,-4.22,0.4201,0.936,0.0648,0.0415,0.0901,4,0,4
TRACK_0777,Track_21373,Radiohead,soul,2024,317746,52,83.36,0.3343,0.3337,-19.07,0.8925,0.5136,0.2268,0.0233,0.3186,9,1,4
TRACK_0778,Track_20170,Arctic Monkeys,jazz,1993,175078,55,125.08,0.3885,0.3976,-7.39,0.225,1.0,0.0896,0.0167,0.1276,6,1,4
TRACK_0779,Track_10672,Olivia Rodrigo,folk,2001,213387,76,75.87,0.57,0.7458,-5.59,0.6647,0.6149,0.1041,0.1796,0.4543,11,1,4
TRACK_0780,Track_21307,Bruno Mars,hip-hop,1991,132975,86,164.48,0.6337,0.7422,-19.83,0.578,0.0253,0.0277,0.0696,0.2256,4,0,4
TRACK_0781,Track_24405,Lana Del Rey,latin,2001,344825,71,60.18,0.8417,0.688,-17.6,0.476,0.5702,0.1147,0.0899,0.0973,1,0,4
TRACK_0782,Track_55582,Lil Nas X,metal,2007,214026,89,185.27,0.8165,0.7119,-17.65,0.6007,0.1499,0.6942,0.0188,0.0021,0,0,4
TRACK_0783,Track_66522,Khalid,latin,1995,233873,22,141.23,0.8982,0.4546,-1.92,0.3237,0.5676,0.0579,0.0888,0.0375,4,0,4
TRACK_0784,Track_65784,Radiohead,country,2020,258741,76,85.04,0.6374,0.485,-1.96,0.4192,0.2478,0.0759,0.0225,0.1071,7,1,4
TRACK_0785,Track_84183,Doja Cat,blues,2009,158970,33,180.54,0.521,0.2544,-8.68,0.5093,0.7412,0.0257,0.0939,0.1297,6,0,4
TRACK_0786,Track_79329,J. Cole,jazz,1990,197971,34,165.09,0.4686,0.4258,-10.23,0.3931,0.8858,0.1387,0.0315,0.7399,2,1,4
TRACK_0787,Track_57243,Ed Sheeran,electronic,1996,148452,66,67.89,0.6819,0.764,-19.52,0.3487,0.2786,0.0897,0.0324,0.1038,5,0,4
TRACK_0788,Track_61325,Rihanna,blues,1991,336800,88,88.02,0.2414,0.3032,-13.61,0.8126,0.7727,0.1344,0.006,0.0287,2,1,4
TRACK_0789,Track_19204,Michael Jackson,latin,1990,293345,95,160.29,0.2513,0.7468,-6.61,0.7273,0.6267,0.0972,0.0822,0.007,5,0,4
TRACK_0790,Track_54461,Adele,folk,2015,219863,42,98.84,0.635,0.7278,-7.14,0.4503,0.4503,0.177,0.1638,0.0754,6,0,4
TRACK_0791,Track_87792,Fleetwood Mac,latin,2012,346048,56,132.47,0.7388,0.6087,-8.44,0.5695,0.718,0.2075,0.2675,0.0138,4,1,3
TRACK_0792,Track_65667,Bon Iver,rock,2013,325543,65,167.53,1.0,0.5405,-5.06,0.4421,0.0092,0.056,0.0293,0.3275,6,1,4
TRACK_0793,Track_69831,Frank Ocean,country,1990,343734,31,191.04,0.2507,0.7846,-6.44,0.6151,0.2797,0.0803,0.0936,0.0759,6,0,4
TRACK_0794,Track_54436,Tyler the Creator,soul,2014,140469,64,109.74,0.3941,0.8482,-19.02,0.6513,0.6256,0.0047,0.0646,0.2584,2,0,4
TRACK_0795,Track_57878,Drake,folk,1997,240532,45,93.19,0.5762,0.7624,-11.05,0.4567,0.1234,0.0113,0.2466,0.0455,11,0,4
TRACK_0796,Track_27484,Giveon,hip-hop,1994,305200,19,190.32,0.6297,0.8572,-19.89,0.6106,0.2051,0.2069,0.1867,0.0271,0,1,4
TRACK_0797,Track_19904,Radiohead,r&b,2012,341923,97,133.84,0.6256,0.6929,-17.18,0.6976,0.2108,0.0001,0.1329,0.0165,4,0,3
TRACK_0798,Track_89028,Radiohead,reggae,1992,240061,68,71.02,0.6437,0.803,-7.92,0.6657,0.2461,0.0269,0.1065,0.0645,1,0,4
TRACK_0799,Track_34875,Dua Lipa,hip-hop,2017,241064,97,102.37,1.0,0.6939,-6.75,0.4047,0.2801,0.0258,0.0932,0.0247,4,1,4
TRACK_0800,Track_15623,Dua Lipa,electronic,2022,218365,50,183.44,0.5358,0.6956,-2.16,0.8266,0.0485,0.0328,0.0761,0.0165,5,0,4
TRACK_0801,Track_22698,Radiohead,blues,2012,215467,50,99.56,0.5796,0.2633,-12.44,0.7196,0.9258,0.0163,0.1016,0.1262,9,0,4
TRACK_0802,Track_24814,Queen,hip-hop,2020,188877,94,63.6,0.4994,0.8635,-13.18,0.3019,0.0243,0.2439,0.1821,0.1314,4,0,4
TRACK_0803,Track_46382,Bon Iver,indie,2017,287883,11,192.27,0.5189,0.317,-10.22,0.2091,0.7154,0.0628,0.2064,0.0044,4,0,4
TRACK_0804,Track_15441,Drake,pop,2010,190509,48,151.32,0.8793,1.0,-5.46,0.3634,0.1064,0.0001,0.221,0.0324,1,1,3
TRACK_0805,Track_57002,Rihanna,hip-hop,1998,186763,26,95.97,0.534,0.6929,-19.58,0.6397,0.3087,0.0379,0.0047,0.0196,0,0,3
TRACK_0806,Track_35727,Coldplay,latin,2012,191093,66,191.68,0.5021,0.4265,-1.88,0.3774,0.4612,0.1255,0.035,0.0864,9,0,4
TRACK_0807,Track_27439,Coldplay,reggae,1994,253158,75,192.17,0.4883,0.7002,-13.28,0.7997,0.4161,0.1234,0.008,0.0403,9,1,4
TRACK_0808,Track_88212,Bon Iver,folk,1998,151016,46,123.79,0.4894,0.4134,-7.89,0.3108,0.7136,0.1766,0.0386,0.366,4,0,4
TRACK_0809,Track_33887,Fleetwood Mac,r&b,1995,262852,68,174.9,0.3906,0.9753,-7.71,0.4002,0.1908,0.2677,0.0545,0.0227,8,0,4
TRACK_0810,Track_93997,Lana Del Rey,r&b,1991,346748,10,118.96,0.7972,0.8469,-11.79,0.1717,0.194,0.0395,0.0117,0.0394,9,0,4
TRACK_0811,Track_24540,Fleetwood Mac,country,2007,328122,41,104.29,0.2387,0.409,-0.54,0.6391,0.1064,0.0323,0.034,0.0797,6,1,4
TRACK_0812,Track_95920,J. Cole,soul,2015,296963,16,184.89,0.2059,0.7616,-9.29,0.8581,0.1224,0.1177,0.0849,0.0881,6,1,4
TRACK_0813,Track_61822,Harry Styles,reggae,2011,158622,12,136.95,0.6531,0.3246,-2.24,0.5201,0.1378,0.0166,0.1384,0.0424,11,1,4
TRACK_0814,Track_60449,SZA,soul,2004,176357,43,130.5,0.4759,0.4741,-3.97,0.3053,0.3801,0.0874,0.054,0.34,5,0,3
TRACK_0815,Track_38403,Bad Bunny,hip-hop,2022,353465,92,140.78,0.6369,0.968,-15.58,0.4844,0.2781,0.047,0.13,0.0081,11,0,4
TRACK_0816,Track_87402,Glass Animals,jazz,2023,162423,58,117.81,0.2815,0.5727,-9.25,0.4157,0.9066,0.0076,0.0002,0.0505,9,0,3
TRACK_0817,Track_18732,Khalid,electronic,1991,348332,30,150.7,0.6293,0.7933,-5.76,0.4622,0.124,0.0295,0.0066,0.5076,8,0,4
TRACK_0818,Track_94754,Frank Ocean,rock,2019,232073,14,83.64,0.8659,0.3831,-3.56,0.5491,0.1371,0.22,0.0727,0.074,7,0,4
TRACK_0819,Track_71338,SZA,r&b,2018,140883,90,110.31,0.5645,0.7442,-10.49,0.6104,0.5957,0.0678,0.082,0.4167,2,1,4
TRACK_0820,Track_18016,Glass Animals,folk,2011,314763,33,162.04,0.3147,0.5098,-1.36,0.6375,0.1986,0.049,0.24,0.0118,2,0,4
TRACK_0821,Track_73269,Bruno Mars,pop,2017,290924,60,153.71,0.648,0.7668,-3.37,0.8438,0.1588,0.0244,0.0031,0.38,8,1,4
TRACK_0822,Track_71014,Radiohead,jazz,2021,253750,34,64.34,0.2338,0.3221,-14.5,0.2665,1.0,0.005,0.0436,0.4059,0,1,4
TRACK_0823,Track_12796,Frank Ocean,r&b,2000,195693,26,162.44,0.4686,0.7857,-5.82,0.5872,0.217,0.0335,0.019,0.2098,4,1,4
TRACK_0824,Track_73748,Ariana Grande,reggae,2015,248612,40,123.46,0.3538,0.5413,-4.16,0.7488,0.6474,0.2736,0.0851,0.0467,11,1,4
TRACK_0825,Track_27191,Doja Cat,blues,2004,262546,59,89.33,0.2106,0.2099,-10.89,0.3028,0.698,0.3586,0.0088,0.2293,7,1,3
TRACK_0826,Track_65218,Kendrick Lamar,classical,2010,218078,82,110.92,0.2575,0.4228,-4.87,0.5756,0.7689,0.0446,0.0946,0.0073,5,0,4
TRACK_0827,Track_98063,Post Malone,folk,1999,120458,35,154.79,0.7876,0.5465,-4.56,0.3549,0.5457,0.0961,0.0769,0.1097,2,0,4
TRACK_0828,Track_23416,Khalid,jazz,2013,292497,55,117.47,0.3492,0.5264,-15.4,0.5114,0.8104,0.0782,0.14,0.0465,2,0,4
TRACK_0829,Track_99285,Post Malone,jazz,2016,217120,52,94.39,0.5588,0.3967,-17.81,0.1484,0.9477,0.2373,0.0083,0.057,6,0,4
TRACK_0830,Track_53367,Beyoncé,pop,2012,204684,66,74.11,0.6718,0.8616,-5.85,1.0,0.0982,0.0048,0.1633,0.0269,7,0,4
TRACK_0831,Track_78847,Radiohead,electronic,1990,283175,18,172.19,0.7028,0.7302,-12.05,0.6651,0.1538,0.0615,0.0214,0.1179,6,1,4
TRACK_0832,Track_92312,Tyler the Creator,latin,2009,152473,73,83.77,0.5863,0.6475,-0.69,0.8641,0.28,0.0022,0.0525,0.073,3,0,4
TRACK_0833,Track_88080,Post Malone,folk,1998,242044,35,162.58,0.5144,0.6139,-6.28,0.4904,0.4049,0.2687,0.023,0.1693,5,1,4
TRACK_0834,Track_95808,Maroon 5,metal,1997,120084,52,79.86,0.6192,0.6274,-15.72,0.4204,0.0,0.0167,0.0919,0.1946,1,0,4
TRACK_0835,Track_60780,Fleetwood Mac,r&b,2007,326259,49,134.52,0.6242,0.8898,-1.89,0.5629,0.2536,0.013,0.017,0.1046,11,1,4
TRACK_0836,Track_87295,Lana Del Rey,reggae,2014,356664,42,66.64,0.6093,0.7489,-3.98,0.4722,0.7918,0.1391,0.0177,0.1229,5,1,3
TRACK_0837,Track_20517,Coldplay,rock,2001,218773,21,196.32,0.8843,0.5632,-6.73,0.4492,0.0,0.0787,0.0263,0.2364,1,0,3
TRACK_0838,Track_95349,Adele,hip-hop,2011,170767,36,148.05,0.5498,0.7275,-17.64,0.6021,0.0,0.1596,0.0266,0.0,7,1,3
TRACK_0839,Track_98522,Queen,r&b,1999,240187,77,195.93,0.5951,0.8304,-12.53,0.8174,0.2782,0.1716,0.0053,0.0908,7,1,4
